Altitude,Treatment,Temp,Moisture,Day,Rtime
High Altitude,Control,8.69,0.082,132,12/05/2013 07:00
High Altitude,Control,9.36,0.082,132,12/05/2013 08:00
High Altitude,Control,9.7,0.081,132,12/05/2013 09:00
High Altitude,Control,9.96,0.082,132,12/05/2013 10:00
High Altitude,Control,10.07,0.083,132,12/05/2013 11:00
High Altitude,Control,10.695,0.09,133,12/05/2013 12:00
High Altitude,Control,11.175,0.095,133,12/05/2013 13:00
High Altitude,Control,11.125,0.098,133,12/05/2013 14:00
High Altitude,Control,10.99,0.101,133,12/05/2013 15:00
High Altitude,Control,10.815,0.098,133,12/05/2013 16:00
High Altitude,Control,11.005,0.097,133,12/05/2013 17:00
High Altitude,Control,11.135,0.095,133,12/05/2013 18:00
High Altitude,Control,11.03,0.094,133,12/05/2013 19:00
High Altitude,Control,10.87,0.093,133,12/05/2013 20:00
High Altitude,Control,10.635,0.092,133,12/05/2013 21:00
High Altitude,Control,10.32,0.091,133,12/05/2013 22:00
High Altitude,Control,9.885,0.09,133,12/05/2013 23:00
High Altitude,Control,9.855,0.09,133,13/05/2013 00:00
High Altitude,Control,9.365,0.089,133,13/05/2013 01:00
High Altitude,Control,8.755,0.089,133,13/05/2013 02:00
High Altitude,Control,8.695,0.089,133,13/05/2013 03:00
High Altitude,Control,8.38,0.089,133,13/05/2013 04:00
High Altitude,Control,7.888,0.089,133,13/05/2013 05:00
High Altitude,Control,7.9805,0.089,133,13/05/2013 06:00
High Altitude,Control,8.69,0.088,133,13/05/2013 07:00
High Altitude,Control,9.91,0.088,133,13/05/2013 08:00
High Altitude,Control,10.945,0.088,133,13/05/2013 09:00
High Altitude,Control,12.16,0.088,133,13/05/2013 10:00
High Altitude,Control,12.715,0.087,133,13/05/2013 11:00
High Altitude,Control,13.395,0.087,134,13/05/2013 12:00
High Altitude,Control,12.125,0.085,134,13/05/2013 13:00
High Altitude,Control,12.955,0.085,134,13/05/2013 14:00
High Altitude,Control,12.285,0.086,134,13/05/2013 15:00
High Altitude,Control,12.735,0.086,134,13/05/2013 16:00
High Altitude,Control,11.945,0.084,134,13/05/2013 17:00
High Altitude,Control,11.03,0.084,134,13/05/2013 18:00
High Altitude,Control,7.687,0.086,134,13/05/2013 19:00
High Altitude,Control,7.531,0.094,134,13/05/2013 20:00
High Altitude,Control,7.754,0.092,134,13/05/2013 21:00
High Altitude,Control,7.7885,0.091,134,13/05/2013 22:00
High Altitude,Control,6.8665,0.09,134,13/05/2013 23:00
High Altitude,Control,6.8265,0.089,134,14/05/2013 00:00
High Altitude,Control,7.3135,0.089,134,14/05/2013 01:00
High Altitude,Control,7.677,0.089,134,14/05/2013 02:00
High Altitude,Control,7.3285,0.088,134,14/05/2013 03:00
High Altitude,Control,6.93,0.088,134,14/05/2013 04:00
High Altitude,Control,6.952,0.088,134,14/05/2013 05:00
High Altitude,Control,6.4855,0.088,134,14/05/2013 06:00
High Altitude,Control,6.5975,0.092,134,14/05/2013 07:00
High Altitude,Control,8.125,0.092,134,14/05/2013 08:00
High Altitude,Control,10.2,0.092,134,14/05/2013 09:00
High Altitude,Control,8.985,0.092,134,14/05/2013 10:00
High Altitude,Control,8.775,0.097,134,14/05/2013 11:00
High Altitude,Control,9.75,0.098,135,14/05/2013 12:00
High Altitude,Control,9.99,0.098,135,14/05/2013 13:00
High Altitude,Control,9.505,0.098,135,14/05/2013 14:00
High Altitude,Control,8.71,0.099,135,14/05/2013 15:00
High Altitude,Control,8.46,0.101,135,14/05/2013 16:00
High Altitude,Control,8.295,0.099,135,14/05/2013 17:00
High Altitude,Control,8.19,0.099,135,14/05/2013 18:00
High Altitude,Control,7.925,0.099,135,14/05/2013 19:00
High Altitude,Control,7.3485,0.099,135,14/05/2013 20:00
High Altitude,Control,6.875,0.099,135,14/05/2013 21:00
High Altitude,Control,6.355,0.103,135,14/05/2013 22:00
High Altitude,Control,5.9675,0.109,135,14/05/2013 23:00
High Altitude,Control,5.879,0.116,135,15/05/2013 00:00
High Altitude,Control,5.8375,0.124,135,15/05/2013 01:00
High Altitude,Control,5.897,0.122,135,15/05/2013 02:00
High Altitude,Control,5.9835,0.121,135,15/05/2013 03:00
High Altitude,Control,6.4315,0.118,135,15/05/2013 04:00
High Altitude,Control,7.4025,0.116,135,15/05/2013 05:00
High Altitude,Control,7.651,0.113,135,15/05/2013 06:00
High Altitude,Control,7.9515,0.112,135,15/05/2013 07:00
High Altitude,Control,8.555,0.111,135,15/05/2013 08:00
High Altitude,Control,9.495,0.109,135,15/05/2013 09:00
High Altitude,Control,10.82,0.108,135,15/05/2013 10:00
High Altitude,Control,11.29,0.107,135,15/05/2013 11:00
High Altitude,Control,12.205,0.106,136,15/05/2013 12:00
High Altitude,Control,13,0.106,136,15/05/2013 13:00
High Altitude,Control,12.82,0.106,136,15/05/2013 14:00
High Altitude,Control,13.135,0.105,136,15/05/2013 15:00
High Altitude,Control,13.955,0.104,136,15/05/2013 16:00
High Altitude,Control,13.39,0.103,136,15/05/2013 17:00
High Altitude,Control,12.31,0.1,136,15/05/2013 18:00
High Altitude,Control,11.245,0.099,136,15/05/2013 19:00
High Altitude,Control,9.145,0.098,136,15/05/2013 20:00
High Altitude,Control,8.525,0.098,136,15/05/2013 21:00
High Altitude,Control,8.6,0.097,136,15/05/2013 22:00
High Altitude,Control,8.18,0.098,136,15/05/2013 23:00
High Altitude,Control,7.7725,0.098,136,16/05/2013 00:00
High Altitude,Control,7.2475,0.098,136,16/05/2013 01:00
High Altitude,Control,6.8275,0.098,136,16/05/2013 02:00
High Altitude,Control,6.498,0.101,136,16/05/2013 03:00
High Altitude,Control,5.76,0.118,136,16/05/2013 04:00
High Altitude,Control,5.1825,0.122,136,16/05/2013 05:00
High Altitude,Control,5.484,0.12,136,16/05/2013 06:00
High Altitude,Control,6.3595,0.12,136,16/05/2013 07:00
High Altitude,Control,7.8115,0.12,136,16/05/2013 08:00
High Altitude,Control,11.125,0.12,136,16/05/2013 09:00
High Altitude,Control,13.045,0.118,136,16/05/2013 10:00
High Altitude,Control,12.56,0.116,136,16/05/2013 11:00
High Altitude,Control,11.535,0.115,137,16/05/2013 12:00
High Altitude,Control,12.59,0.114,137,16/05/2013 13:00
High Altitude,Control,14.835,0.112,137,16/05/2013 14:00
High Altitude,Control,12.805,0.109,137,16/05/2013 15:00
High Altitude,Control,12.5,0.108,137,16/05/2013 16:00
High Altitude,Control,14.065,0.108,137,16/05/2013 17:00
High Altitude,Control,14.06,0.11,137,16/05/2013 18:00
High Altitude,Control,11.12,0.108,137,16/05/2013 19:00
High Altitude,Control,9.82,0.106,137,16/05/2013 20:00
High Altitude,Control,8.855,0.106,137,16/05/2013 21:00
High Altitude,Control,7.7335,0.107,137,16/05/2013 22:00
High Altitude,Control,6.554,0.105,137,16/05/2013 23:00
High Altitude,Control,6.759,0.104,137,17/05/2013 00:00
High Altitude,Control,6.3215,0.103,137,17/05/2013 01:00
High Altitude,Control,5.8065,0.103,137,17/05/2013 02:00
High Altitude,Control,4.694,0.102,137,17/05/2013 03:00
High Altitude,Control,3.824,0.102,137,17/05/2013 04:00
High Altitude,Control,2.712,0.102,137,17/05/2013 05:00
High Altitude,Control,3.816,0.102,137,17/05/2013 06:00
High Altitude,Control,7.568,0.102,137,17/05/2013 07:00
High Altitude,Control,11.415,0.103,137,17/05/2013 08:00
High Altitude,Control,12.745,0.103,137,17/05/2013 09:00
High Altitude,Control,13.32,0.103,137,17/05/2013 10:00
High Altitude,Control,13.805,0.102,137,17/05/2013 11:00
High Altitude,Control,16.065,0.102,138,17/05/2013 12:00
High Altitude,Control,16.215,0.103,138,17/05/2013 13:00
High Altitude,Control,16.47,0.102,138,17/05/2013 14:00
High Altitude,Control,17.225,0.102,138,17/05/2013 15:00
High Altitude,Control,16.565,0.101,138,17/05/2013 16:00
High Altitude,Control,15.57,0.103,138,17/05/2013 17:00
High Altitude,Control,16.01,0.103,138,17/05/2013 18:00
High Altitude,Control,15.21,0.101,138,17/05/2013 19:00
High Altitude,Control,13.475,0.1,138,17/05/2013 20:00
High Altitude,Control,10.935,0.099,138,17/05/2013 21:00
High Altitude,Control,8.19,0.099,138,17/05/2013 22:00
High Altitude,Control,6.999,0.098,138,17/05/2013 23:00
High Altitude,Control,7.2305,0.099,138,18/05/2013 00:00
High Altitude,Control,7.2795,0.098,138,18/05/2013 01:00
High Altitude,Control,6.6545,0.098,138,18/05/2013 02:00
High Altitude,Control,6.3535,0.098,138,18/05/2013 03:00
High Altitude,Control,6.1375,0.098,138,18/05/2013 04:00
High Altitude,Control,5.213,0.098,138,18/05/2013 05:00
High Altitude,Control,4.83,0.097,138,18/05/2013 06:00
High Altitude,Control,6.5815,0.097,138,18/05/2013 07:00
High Altitude,Control,9.65,0.098,138,18/05/2013 08:00
High Altitude,Control,12.06,0.099,138,18/05/2013 09:00
High Altitude,Control,13.71,0.099,138,18/05/2013 10:00
High Altitude,Control,14.315,0.1,138,18/05/2013 11:00
High Altitude,Control,14.845,0.101,139,18/05/2013 12:00
High Altitude,Control,15.7,0.101,139,18/05/2013 13:00
High Altitude,Control,15.35,0.101,139,18/05/2013 14:00
High Altitude,Control,15.405,0.1,139,18/05/2013 15:00
High Altitude,Control,15.105,0.099,139,18/05/2013 16:00
High Altitude,Control,13.84,0.097,139,18/05/2013 17:00
High Altitude,Control,12.945,0.096,139,18/05/2013 18:00
High Altitude,Control,11.875,0.095,139,18/05/2013 19:00
High Altitude,Control,10.55,0.094,139,18/05/2013 20:00
High Altitude,Control,9.475,0.095,139,18/05/2013 21:00
High Altitude,Control,9.3,0.095,139,18/05/2013 22:00
High Altitude,Control,9.295,0.095,139,18/05/2013 23:00
High Altitude,Control,9.18,0.095,139,19/05/2013 00:00
High Altitude,Control,9.125,0.095,139,19/05/2013 01:00
High Altitude,Control,9.19,0.095,139,19/05/2013 02:00
High Altitude,Control,9.19,0.095,139,19/05/2013 03:00
High Altitude,Control,9.13,0.095,139,19/05/2013 04:00
High Altitude,Control,9.11,0.095,139,19/05/2013 05:00
High Altitude,Control,9.38,0.095,139,19/05/2013 06:00
High Altitude,Control,10.405,0.095,139,19/05/2013 07:00
High Altitude,Control,12.14,0.096,139,19/05/2013 08:00
High Altitude,Control,15.155,0.097,139,19/05/2013 09:00
High Altitude,Control,16.395,0.097,139,19/05/2013 10:00
High Altitude,Control,17.865,0.098,139,19/05/2013 11:00
High Altitude,Control,17.85,0.099,140,19/05/2013 12:00
High Altitude,Control,17.825,0.098,140,19/05/2013 13:00
High Altitude,Control,17.96,0.097,140,19/05/2013 14:00
High Altitude,Control,18.335,0.095,140,19/05/2013 15:00
High Altitude,Control,18.36,0.094,140,19/05/2013 16:00
High Altitude,Control,17,0.093,140,19/05/2013 17:00
High Altitude,Control,16.2,0.092,140,19/05/2013 18:00
High Altitude,Control,14.84,0.091,140,19/05/2013 19:00
High Altitude,Control,13.155,0.09,140,19/05/2013 20:00
High Altitude,Control,10.135,0.089,140,19/05/2013 21:00
High Altitude,Control,8.185,0.089,140,19/05/2013 22:00
High Altitude,Control,7.2285,0.089,140,19/05/2013 23:00
High Altitude,Control,6.4815,0.089,140,20/05/2013 00:00
High Altitude,Control,7.3235,0.089,140,20/05/2013 01:00
High Altitude,Control,9.52,0.09,140,20/05/2013 02:00
High Altitude,Control,10.41,0.091,140,20/05/2013 03:00
High Altitude,Control,10.68,0.091,140,20/05/2013 04:00
High Altitude,Control,10.765,0.091,140,20/05/2013 05:00
High Altitude,Control,11.095,0.091,140,20/05/2013 06:00
High Altitude,Control,11.7,0.091,140,20/05/2013 07:00
High Altitude,Control,12.57,0.092,140,20/05/2013 08:00
High Altitude,Control,13.64,0.093,140,20/05/2013 09:00
High Altitude,Control,15.285,0.096,140,20/05/2013 10:00
High Altitude,Control,16.705,0.099,140,20/05/2013 11:00
High Altitude,Control,17,0.097,141,20/05/2013 12:00
High Altitude,Control,16.655,0.096,141,20/05/2013 13:00
High Altitude,Control,16.915,0.095,141,20/05/2013 14:00
High Altitude,Control,16.98,0.094,141,20/05/2013 15:00
High Altitude,Control,16.93,0.093,141,20/05/2013 16:00
High Altitude,Control,16.345,0.092,141,20/05/2013 17:00
High Altitude,Control,16.04,0.092,141,20/05/2013 18:00
High Altitude,Control,14.735,0.091,141,20/05/2013 19:00
High Altitude,Control,13.65,0.09,141,20/05/2013 20:00
High Altitude,Control,13.2,0.089,141,20/05/2013 21:00
High Altitude,Control,12.66,0.089,141,20/05/2013 22:00
High Altitude,Control,12.255,0.089,141,20/05/2013 23:00
High Altitude,Control,11.875,0.09,141,21/05/2013 00:00
High Altitude,Control,11.68,0.091,141,21/05/2013 01:00
High Altitude,Control,11.345,0.091,141,21/05/2013 02:00
High Altitude,Control,11.08,0.091,141,21/05/2013 03:00
High Altitude,Control,10.925,0.091,141,21/05/2013 04:00
High Altitude,Control,10.74,0.091,141,21/05/2013 05:00
High Altitude,Control,10.545,0.091,141,21/05/2013 06:00
High Altitude,Control,10.575,0.092,141,21/05/2013 07:00
High Altitude,Control,10.905,0.091,141,21/05/2013 08:00
High Altitude,Control,11.99,0.092,141,21/05/2013 09:00
High Altitude,Control,12.475,0.092,141,21/05/2013 10:00
High Altitude,Control,14.725,0.093,141,21/05/2013 11:00
High Altitude,Control,15.21,0.093,142,21/05/2013 12:00
High Altitude,Control,15.925,0.094,142,21/05/2013 13:00
High Altitude,Control,14.64,0.093,142,21/05/2013 14:00
High Altitude,Control,14.815,0.092,142,21/05/2013 15:00
High Altitude,Control,13.89,0.09,142,21/05/2013 16:00
High Altitude,Control,15.1,0.089,142,21/05/2013 17:00
High Altitude,Control,15.27,0.089,142,21/05/2013 18:00
High Altitude,Control,14.11,0.087,142,21/05/2013 19:00
High Altitude,Control,12.91,0.087,142,21/05/2013 20:00
High Altitude,Control,11.87,0.086,142,21/05/2013 21:00
High Altitude,Control,11.4,0.086,142,21/05/2013 22:00
High Altitude,Control,10.935,0.087,142,21/05/2013 23:00
High Altitude,Control,10.74,0.086,142,22/05/2013 00:00
High Altitude,Control,10.69,0.086,142,22/05/2013 01:00
High Altitude,Control,10.7,0.086,142,22/05/2013 02:00
High Altitude,Control,10.695,0.086,142,22/05/2013 03:00
High Altitude,Control,10.625,0.086,142,22/05/2013 04:00
High Altitude,Control,10.61,0.087,142,22/05/2013 05:00
High Altitude,Control,10.575,0.088,142,22/05/2013 06:00
High Altitude,Control,10.395,0.09,142,22/05/2013 07:00
High Altitude,Control,11.4,0.091,142,22/05/2013 08:00
High Altitude,Control,12.85,0.092,142,22/05/2013 09:00
High Altitude,Control,13.32,0.092,142,22/05/2013 10:00
High Altitude,Control,14.985,0.093,142,22/05/2013 11:00
High Altitude,Control,14.695,0.093,143,22/05/2013 12:00
High Altitude,Control,13.275,0.091,143,22/05/2013 13:00
High Altitude,Control,13.75,0.09,143,22/05/2013 14:00
High Altitude,Control,14.16,0.09,143,22/05/2013 15:00
High Altitude,Control,14.49,0.09,143,22/05/2013 16:00
High Altitude,Control,14.33,0.089,143,22/05/2013 17:00
High Altitude,Control,13.375,0.088,143,22/05/2013 18:00
High Altitude,Control,12.345,0.087,143,22/05/2013 19:00
High Altitude,Control,11.33,0.086,143,22/05/2013 20:00
High Altitude,Control,10.57,0.085,143,22/05/2013 21:00
High Altitude,Control,10.21,0.085,143,22/05/2013 22:00
High Altitude,Control,9.865,0.085,143,22/05/2013 23:00
High Altitude,Control,9.545,0.085,143,23/05/2013 00:00
High Altitude,Control,9.12,0.086,143,23/05/2013 01:00
High Altitude,Control,8.535,0.087,143,23/05/2013 02:00
High Altitude,Control,7.901,0.088,143,23/05/2013 03:00
High Altitude,Control,7.1785,0.09,143,23/05/2013 04:00
High Altitude,Control,7.2905,0.09,143,23/05/2013 05:00
High Altitude,Control,6.869,0.091,143,23/05/2013 06:00
High Altitude,Control,7.663,0.091,143,23/05/2013 07:00
High Altitude,Control,7.908,0.091,143,23/05/2013 08:00
High Altitude,Control,8.225,0.091,143,23/05/2013 09:00
High Altitude,Control,6.5375,0.092,143,23/05/2013 10:00
High Altitude,Control,8.64,0.096,143,23/05/2013 11:00
High Altitude,Control,9.64,0.096,144,23/05/2013 12:00
High Altitude,Control,10.945,0.097,144,23/05/2013 13:00
High Altitude,Control,12.07,0.097,144,23/05/2013 14:00
High Altitude,Control,11.805,0.096,144,23/05/2013 15:00
High Altitude,Control,11.625,0.095,144,23/05/2013 16:00
High Altitude,Control,11.105,0.094,144,23/05/2013 17:00
High Altitude,Control,10.38,0.093,144,23/05/2013 18:00
High Altitude,Control,9.65,0.092,144,23/05/2013 19:00
High Altitude,Control,8.835,0.091,144,23/05/2013 20:00
High Altitude,Control,8.37,0.091,144,23/05/2013 21:00
High Altitude,Control,8.11,0.091,144,23/05/2013 22:00
High Altitude,Control,7.9665,0.091,144,23/05/2013 23:00
High Altitude,Control,7.3655,0.091,144,24/05/2013 00:00
High Altitude,Control,7.2165,0.091,144,24/05/2013 01:00
High Altitude,Control,6.6785,0.092,144,24/05/2013 02:00
High Altitude,Control,5.917,0.096,144,24/05/2013 03:00
High Altitude,Control,5.8945,0.099,144,24/05/2013 04:00
High Altitude,Control,6.3355,0.1,144,24/05/2013 05:00
High Altitude,Control,7.141,0.099,144,24/05/2013 06:00
High Altitude,Control,7.7325,0.099,144,24/05/2013 07:00
High Altitude,Control,8.375,0.099,144,24/05/2013 08:00
High Altitude,Control,8.345,0.098,144,24/05/2013 09:00
High Altitude,Control,9.95,0.097,144,24/05/2013 10:00
High Altitude,Control,11.33,0.098,144,24/05/2013 11:00
High Altitude,Control,11.925,0.097,145,24/05/2013 12:00
High Altitude,Control,13.775,0.098,145,24/05/2013 13:00
High Altitude,Control,14.095,0.098,145,24/05/2013 14:00
High Altitude,Control,14.49,0.096,145,24/05/2013 15:00
High Altitude,Control,14.34,0.095,145,24/05/2013 16:00
High Altitude,Control,14.475,0.093,145,24/05/2013 17:00
High Altitude,Control,13.375,0.091,145,24/05/2013 18:00
High Altitude,Control,12.88,0.09,145,24/05/2013 19:00
High Altitude,Control,11.425,0.089,145,24/05/2013 20:00
High Altitude,Control,9.065,0.088,145,24/05/2013 21:00
High Altitude,Control,6.5115,0.087,145,24/05/2013 22:00
High Altitude,Control,3.7345,0.087,145,24/05/2013 23:00
High Altitude,Control,2.4825,0.087,145,25/05/2013 00:00
High Altitude,Control,1.6945,0.087,145,25/05/2013 01:00
High Altitude,Control,0.8085,0.087,145,25/05/2013 02:00
High Altitude,Control,0.2495,0.087,145,25/05/2013 03:00
High Altitude,Control,-0.188,0.087,145,25/05/2013 04:00
High Altitude,Control,-0.4995,0.087,145,25/05/2013 05:00
High Altitude,Control,1.871,0.087,145,25/05/2013 06:00
High Altitude,Control,5.9815,0.088,145,25/05/2013 07:00
High Altitude,Control,10.295,0.09,145,25/05/2013 08:00
High Altitude,Control,13.365,0.091,145,25/05/2013 09:00
High Altitude,Control,14.635,0.092,145,25/05/2013 10:00
High Altitude,Control,14.91,0.093,145,25/05/2013 11:00
High Altitude,Control,15.635,0.092,146,25/05/2013 12:00
High Altitude,Control,16.285,0.093,146,25/05/2013 13:00
High Altitude,Control,16.21,0.091,146,25/05/2013 14:00
High Altitude,Control,16.505,0.09,146,25/05/2013 15:00
High Altitude,Control,16.585,0.088,146,25/05/2013 16:00
High Altitude,Control,16.635,0.087,146,25/05/2013 17:00
High Altitude,Control,15.63,0.086,146,25/05/2013 18:00
High Altitude,Control,13.805,0.084,146,25/05/2013 19:00
High Altitude,Control,11.655,0.084,146,25/05/2013 20:00
High Altitude,Control,8.225,0.083,146,25/05/2013 21:00
High Altitude,Control,5.859,0.082,146,25/05/2013 22:00
High Altitude,Control,4.492,0.083,146,25/05/2013 23:00
High Altitude,Control,3.134,0.082,146,26/05/2013 00:00
High Altitude,Control,2.2455,0.082,146,26/05/2013 01:00
High Altitude,Control,1.583,0.082,146,26/05/2013 02:00
High Altitude,Control,1.0385,0.082,146,26/05/2013 03:00
High Altitude,Control,0.5715,0.082,146,26/05/2013 04:00
High Altitude,Control,0.3835,0.083,146,26/05/2013 05:00
High Altitude,Control,2.395,0.083,146,26/05/2013 06:00
High Altitude,Control,6.925,0.085,146,26/05/2013 07:00
High Altitude,Control,11.1,0.087,146,26/05/2013 08:00
High Altitude,Control,14,0.089,146,26/05/2013 09:00
High Altitude,Control,14.35,0.09,146,26/05/2013 10:00
High Altitude,Control,15.41,0.091,146,26/05/2013 11:00
High Altitude,Control,15.865,0.092,147,26/05/2013 12:00
High Altitude,Control,16.6,0.093,147,26/05/2013 13:00
High Altitude,Control,16.97,0.092,147,26/05/2013 14:00
High Altitude,Control,17.56,0.09,147,26/05/2013 15:00
High Altitude,Control,17.595,0.089,147,26/05/2013 16:00
High Altitude,Control,16.995,0.087,147,26/05/2013 17:00
High Altitude,Control,15.92,0.085,147,26/05/2013 18:00
High Altitude,Control,14.485,0.084,147,26/05/2013 19:00
High Altitude,Control,12.755,0.083,147,26/05/2013 20:00
High Altitude,Control,10.615,0.083,147,26/05/2013 21:00
High Altitude,Control,8.35,0.082,147,26/05/2013 22:00
High Altitude,Control,6.04,0.082,147,26/05/2013 23:00
High Altitude,Control,5.1085,0.082,147,27/05/2013 00:00
High Altitude,Control,5.0505,0.082,147,27/05/2013 01:00
High Altitude,Control,4.6875,0.082,147,27/05/2013 02:00
High Altitude,Control,4.5405,0.082,147,27/05/2013 03:00
High Altitude,Control,5.2225,0.082,147,27/05/2013 04:00
High Altitude,Control,6.7675,0.083,147,27/05/2013 05:00
High Altitude,Control,8.255,0.084,147,27/05/2013 06:00
High Altitude,Control,10.215,0.085,147,27/05/2013 07:00
High Altitude,Control,11.355,0.088,147,27/05/2013 08:00
High Altitude,Control,11.415,0.089,147,27/05/2013 09:00
High Altitude,Control,10.995,0.089,147,27/05/2013 10:00
High Altitude,Control,10.22,0.09,147,27/05/2013 11:00
High Altitude,Control,10.135,0.093,148,27/05/2013 12:00
High Altitude,Control,10.12,0.095,148,27/05/2013 13:00
High Altitude,Control,10.36,0.098,148,27/05/2013 14:00
High Altitude,Control,10.555,0.102,148,27/05/2013 15:00
High Altitude,Control,9.96,0.105,148,27/05/2013 16:00
High Altitude,Control,9.725,0.108,148,27/05/2013 17:00
